# cell id, centroid x, centroid y, centroid z, region, subregion, field
41768, 1469548.10, 4926701.21, 0.00, 2, 307, 1171.437220
41769, 1471065.45, 4928433.39, 0.00, 3, 53, 1527.351270
41770, 1471146.30, 4928533.19, 0.00, 3, 53, 1669.487590
41771, 1471383.67, 4928402.25, 0.00, 3, 53, 1673.500890
41772, 1471315.84, 4928625.80, 0.00, 3, 53, 1958.909780
41773, 1471036.31, 4928231.63, 0.00, 3, 53, 1412.380700
41774, 1471153.63, 4928167.86, 0.00, 3, 53, 1605.561950
41775, 1471258.94, 4928415.40, 0.00, 3, 53, 1537.615820
41776, 1471117.36, 4928448.67, 0.00, 3, 53, 1727.173370
41777, 1471501.68, 4928048.42, 0.00, 3, 53, 1606.625130
41778, 1471864.30, 4928070.56, 0.00, 3, 53, 1727.206570
41779, 1471244.38, 4928230.19, 0.00, 3, 53, 1753.578990
41780, 1471515.63, 4928195.25, 0.00, 3, 53, 1764.322820
41781, 1471675.14, 4928327.82, 0.00, 3, 53, 1498.180060
41782, 1471467.24, 4928317.40, 0.00, 3, 53, 1923.000060
41783, 1471568.82, 4928360.18, 0.00, 3, 53, 1743.279660
41784, 1471448.40, 4928390.72, 0.00, 3, 53, 1979.389130
41785, 1471463.33, 4928596.61, 0.00, 3, 53, 1819.865540
41786, 1471399.75, 4928637.04, 0.00, 3, 53, 1649.444820
41787, 1471544.19, 4928303.72, 0.00, 3, 53, 1778.452840
41788, 1471501.46, 4928422.00, 0.00, 3, 53, 2042.993770
41789, 1471569.99, 4928257.37, 0.00, 3, 53, 1636.341510
41790, 1471855.92, 4928212.75, 0.00, 3, 53, 1952.108610
41791, 1471515.63, 4928491.87, 0.00, 3, 53, 1900.153320
41792, 1471338.91, 4928501.80, 0.00, 3, 53, 1848.134250
41793, 1471697.71, 4928430.34, 0.00, 3, 53, 1901.772680
41794, 1471619.10, 4928370.90, 0.00, 3, 53, 1678.995250
41795, 1471464.82, 4928186.25, 0.00, 3, 53, 1494.306540
41796, 1471632.80, 4928185.25, 0.00, 3, 53, 1653.043610
41797, 1471373.75, 4928114.29, 0.00, 3, 53, 1744.408660
41798, 1471502.09, 4927938.37, 0.00, 3, 53, 1739.899250
41799, 1471747.04, 4928184.48, 0.00, 3, 53, 1499.830460
41800, 1471803.90, 4928166.00, 0.00, 3, 53, 1587.299810
41801, 1471637.14, 4928441.53, 0.00, 3, 53, 1866.352800
41802, 1472179.01, 4928541.76, 0.00, 3, 53, 1933.022910
41803, 1471386.33, 4928533.24, 0.00, 3, 53, 1981.802020
41804, 1471462.54, 4928538.12, 0.00, 3, 53, 2105.301100
41805, 1471442.23, 4928262.05, 0.00, 3, 53, 1766.644910
41806, 1471412.30, 4928154.72, 0.00, 3, 53, 1582.166790
41807, 1471858.14, 4927946.20, 0.00, 3, 53, 1569.972710
41808, 1471552.70, 4928101.16, 0.00, 3, 53, 1645.626210
41809, 1471637.35, 4928239.42, 0.00, 3, 53, 1671.615550
41810, 1471848.22, 4928277.84, 0.00, 3, 53, 1614.889870
41811, 1472319.42, 4928939.36, 0.00, 3, 53, 1818.523250
41812, 1472783.32, 4930585.50, 0.00, 3, 53, 1875.527790
41813, 1471438.80, 4928023.89, 0.00, 3, 53, 1821.999090
41814, 1471602.32, 4928020.05, 0.00, 3, 53, 1803.613990
41815, 1471734.44, 4928538.46, 0.00, 3, 53, 1927.101590
41816, 1471408.76, 4929278.91, 0.00, 3, 53, 2049.021940
41817, 1471601.01, 4928500.68, 0.00, 3, 53, 1487.977480
41818, 1471489.50, 4928806.72, 0.00, 3, 53, 1805.151360
41819, 1469757.71, 4926608.24, 0.00, 2, 307, 1322.720470
41820, 1470449.59, 4926840.03, 0.00, 2, 307, 1492.615110
41821, 1471190.35, 4926689.90, 0.00, 3, 53, 1618.954940
41822, 1471334.50, 4927218.77, 0.00, 3, 53, 1465.400800
41823, 1457645.16, 4925643.31, 0.00, 1, 159, 733.169930
41824, 1457454.00, 4925590.67, 0.00, 1, 159, 879.381793
41825, 1457542.63, 4925447.05, 0.00, 1, 159, 804.974173
41826, 1457610.87, 4925528.85, 0.00, 1, 159, 776.112537
41827, 1457806.85, 4925697.94, 0.00, 1, 159, 962.529919
41828, 1457883.26, 4925772.04, 0.00, 1, 159, 770.379202
41829, 1458183.19, 4925871.80, 0.00, 0, 421, 676.149300
41830, 1457928.49, 4925801.43, 0.00, 1, 159, 777.969587
41831, 1457524.83, 4926137.82, 0.00, 1, 159, 800.227832
41832, 1457645.82, 4926001.08, 0.00, 1, 159, 881.135912
41833, 1457588.66, 4926039.54, 0.00, 1, 159, 771.426619
41834, 1457579.81, 4926105.48, 0.00, 1, 159, 778.796506
41835, 1457990.49, 4926042.94, 0.00, 0, 421, 829.723135
41836, 1458379.81, 4926081.34, 0.00, 1, 159, 694.240170
41837, 1457846.15, 4926241.52, 0.00, 1, 159, 720.258784
41838, 1457673.74, 4926405.72, 0.00, 1, 159, 908.653960
41839, 1457760.03, 4926310.87, 0.00, 1, 159, 890.275602
41840, 1457965.68, 4926387.38, 0.00, 1, 159, 878.165257
41841, 1457781.26, 4926243.46, 0.00, 1, 159, 782.548985
41842, 1458023.93, 4926300.72, 0.00, 1, 159, 883.881731
41843, 1457735.30, 4926204.84, 0.00, 1, 159, 775.122696
41844, 1457869.13, 4926474.92, 0.00, 1, 159, 983.825724
41845, 1457796.35, 4926039.82, 0.00, 1, 159, 790.416647
41846, 1458009.77, 4926167.07, 0.00, 1, 159, 757.927950
41847, 1457874.02, 4926119.70, 0.00, 1, 159, 656.177205
41848, 1457865.80, 4925992.81, 0.00, 1, 159, 900.497422
41849, 1458057.35, 4926247.14, 0.00, 1, 159, 888.132023
41850, 1457950.39, 4926193.30, 0.00, 1, 159, 880.453810
41851, 1458291.72, 4926248.79, 0.00, 1, 159, 876.540391
41852, 1458477.22, 4926580.05, 0.00, 1, 159, 870.250191
41853, 1458350.89, 4926366.75, 0.00, 1, 159, 865.968949
41854, 1458477.68, 4926650.70, 0.00, 1, 159, 920.830905
41855, 1458099.40, 4926584.16, 0.00, 1, 159, 1126.688640
41856, 1458295.13, 4926550.14, 0.00, 1, 159, 1021.026070
41857, 1458421.90, 4926695.61, 0.00, 1, 159, 861.399525
41858, 1458341.67, 4926581.19, 0.00, 1, 159, 830.988232
41859, 1457801.25, 4926115.71, 0.00, 1, 159, 948.328876
41860, 1457870.84, 4925923.07, 0.00, 1, 159, 693.538470
41861, 1457987.44, 4925905.38, 0.00, 0, 421, 725.498195
41862, 1457914.28, 4926048.53, 0.00, 1, 159, 777.136263
41863, 1458049.24, 4925856.51, 0.00, 0, 421, 862.255680
41864, 1458233.70, 4926055.65, 0.00, 0, 421, 817.760592
41865, 1458055.15, 4925785.49, 0.00, 0, 421, 739.008057
41866, 1458093.57, 4925969.64, 0.00, 0, 421, 828.617392
41867, 1458163.77, 4925706.22, 0.00, 0, 421, 750.276135
41868, 1458264.80, 4926003.24, 0.00, 0, 421, 815.022063
41869, 1458234.00, 4926218.29, 0.00, 1, 159, 746.065485
41870, 1458037.80, 4926113.19, 0.00, 0, 421, 724.824001
41871, 1458202.36, 4925810.10, 0.00, 0, 421, 608.218333
41872, 1458267.08, 4925704.50, 0.00, 0, 421, 733.111489
41873, 1458135.94, 4925761.12, 0.00, 0, 421, 795.702276
41874, 1458271.29, 4925602.17, 0.00, 0, 421, 724.353859
41875, 1458455.43, 4925698.81, 0.00, 0, 421, 573.349641
41876, 1458285.85, 4925810.63, 0.00, 0, 421, 623.642603
41877, 1458422.04, 4925758.77, 0.00, 0, 421, 616.608012
41878, 1458578.38, 4925807.28, 0.00, 0, 421, 850.909041
41879, 1458398.58, 4925648.59, 0.00, 0, 421, 644.281648
41880, 1458626.82, 4925849.81, 0.00, 0, 421, 737.197853
41881, 1458474.46, 4925563.88, 0.00, 0, 421, 769.563882
41882, 1458532.45, 4925664.42, 0.00, 0, 421, 653.478899
41883, 1458450.20, 4925999.14, 0.00, 0, 421, 687.070431
41884, 1458404.10, 4925880.72, 0.00, 0, 421, 738.677629
41885, 1458450.57, 4925819.51, 0.00, 0, 421, 732.454263
41886, 1458564.02, 4925952.61, 0.00, 0, 421, 834.983639
41887, 1458697.40, 4925824.13, 0.00, 0, 421, 775.576546
41888, 1458705.16, 4925931.31, 0.00, 0, 421, 840.816887
41889, 1456802.65, 4926254.02, 0.00, 1, 159, 941.328277
41890, 1456754.64, 4926118.10, 0.00, 1, 159, 878.825202
41891, 1456825.40, 4926328.19, 0.00, 1, 159, 1102.265590
41892, 1456675.58, 4926286.27, 0.00, 1, 159, 1033.813670
41893, 1456670.09, 4925401.78, 0.00, 1, 159, 729.231819
41894, 1456675.10, 4925527.79, 0.00, 1, 159, 855.124064
41895, 1456392.36, 4925533.46, 0.00, 1, 159, 781.946266
41896, 1456107.75, 4925434.02, 0.00, 1, 159, 801.733809
41897, 1456213.48, 4924175.03, 0.00, 1, 159, 1233.636590
41898, 1456069.70, 4923788.29, 0.00, 1, 159, 880.793079
41899, 1456285.25, 4923827.03, 0.00, 1, 159, 944.003797
41900, 1456252.69, 4923885.41, 0.00, 1, 159, 869.891107
41901, 1456188.58, 4925202.97, 0.00, 1, 159, 767.115846
41902, 1456098.44, 4924925.27, 0.00, 1, 159, 968.017181
41903, 1456108.03, 4924781.99, 0.00, 1, 159, 888.304173
41904, 1456157.58, 4924906.66, 0.00, 1, 159, 869.025599
41905, 1456118.83, 4924703.07, 0.00, 1, 159, 865.196416
41906, 1456234.34, 4924742.16, 0.00, 1, 159, 758.458594
41907, 1455979.17, 4924752.69, 0.00, 1, 159, 876.621641
41908, 1455741.74, 4924721.40, 0.00, 1, 159, 926.494307
41909, 1451397.46, 4917646.17, 0.00, 0, 415, 639.812460
41910, 1451245.23, 4917299.95, 0.00, 0, 415, 590.072650
41911, 1452382.99, 4918544.55, 0.00, 0, 415, 531.560256
41912, 1451490.17, 4918402.39, 0.00, 0, 415, 597.733725
41913, 1458410.11, 4926135.70, 0.00, 1, 159, 728.792668
41914, 1458448.26, 4925933.86, 0.00, 0, 421, 763.667467
41915, 1458766.81, 4925986.98, 0.00, 0, 421, 717.382728
41916, 1458709.65, 4926048.42, 0.00, 1, 159, 696.307399
41917, 1458739.10, 4926100.68, 0.00, 1, 159, 682.096471
41918, 1458632.52, 4926077.66, 0.00, 0, 421, 844.232213
41919, 1460133.29, 4924770.13, 0.00, 0, 421, 636.133388
41920, 1460232.25, 4924756.83, 0.00, 0, 421, 538.347976
41921, 1460237.67, 4924625.57, 0.00, 0, 421, 469.321563
41922, 1460347.32, 4924814.69, 0.00, 0, 421, 481.277221
41923, 1460987.25, 4925250.27, 0.00, 0, 421, 614.634273
41924, 1461054.80, 4925268.89, 0.00, 0, 421, 526.041747
41925, 1461441.46, 4925113.05, 0.00, 0, 421, 520.490200
41926, 1461446.06, 4924994.17, 0.00, 0, 421, 486.830965
41927, 1461494.36, 4925214.76, 0.00, 0, 421, 493.030257
41928, 1461473.81, 4925322.61, 0.00, 0, 421, 563.108524
41929, 1461605.85, 4925234.92, 0.00, 0, 421, 568.291337
41930, 1461510.93, 4925267.78, 0.00, 0, 421, 552.624690
41931, 1461670.49, 4925234.17, 0.00, 0, 421, 533.661324
41932, 1461624.36, 4925365.19, 0.00, 0, 421, 698.019480
41933, 1465495.60, 4924417.07, 0.00, 2, 307, 1055.382380
41934, 1465387.94, 4924351.18, 0.00, 2, 307, 998.879460
41935, 1465780.54, 4923690.94, 0.00, 2, 307, 1119.264260
41936, 1465753.14, 4923818.86, 0.00, 2, 307, 1177.329150
41937, 1468744.20, 4927164.08, 0.00, 1, 164, 1075.412120
41938, 1468619.11, 4927403.51, 0.00, 2, 307, 1099.249510
41939, 1468763.00, 4927001.99, 0.00, 1, 164, 1133.245700
41940, 1468851.37, 4927108.81, 0.00, 1, 164, 872.175246
41941, 1468885.83, 4927052.94, 0.00, 1, 164, 932.965058
41942, 1468763.42, 4927101.56, 0.00, 1, 164, 1007.224070
41943, 1468950.12, 4926962.31, 0.00, 2, 307, 1036.397480
41944, 1468812.07, 4927263.70, 0.00, 2, 307, 1095.718030
41945, 1468680.24, 4927230.55, 0.00, 1, 164, 1078.306600
41946, 1468874.06, 4927168.27, 0.00, 1, 164, 1057.776150
41947, 1468956.85, 4927207.61, 0.00, 2, 307, 1084.264860
41948, 1468974.20, 4927356.76, 0.00, 2, 307, 1280.619210
41949, 1468379.12, 4926498.82, 0.00, 2, 307, 1127.404180
41950, 1468434.71, 4926424.69, 0.00, 2, 307, 1149.270800
41951, 1468424.80, 4926341.70, 0.00, 2, 307, 1149.718360
41952, 1468532.02, 4926409.27, 0.00, 2, 307, 1034.795920
41953, 1468269.74, 4926421.77, 0.00, 2, 307, 1155.034460
41954, 1468386.43, 4926444.40, 0.00, 2, 307, 1158.843620
41955, 1468784.84, 4926043.14, 0.00, 2, 307, 1100.793780
41956, 1469236.15, 4926708.34, 0.00, 2, 307, 1331.941610
41957, 1468942.16, 4926032.19, 0.00, 2, 307, 1093.623710
41958, 1469257.92, 4926057.43, 0.00, 2, 307, 1152.157640
41959, 1468835.41, 4925927.20, 0.00, 2, 307, 1242.027500
41960, 1468890.87, 4926134.94, 0.00, 2, 307, 1148.328620
41961, 1469045.29, 4925824.78, 0.00, 2, 307, 1441.709680
41962, 1469076.02, 4926027.20, 0.00, 2, 307, 1120.242590
41963, 1468923.94, 4926183.03, 0.00, 2, 307, 1065.926340
41964, 1468812.34, 4926269.06, 0.00, 2, 307, 1131.326660
41965, 1468988.50, 4926398.77, 0.00, 2, 307, 1262.462240
41966, 1468907.35, 4926607.42, 0.00, 2, 307, 1004.367030
41967, 1468978.92, 4926650.34, 0.00, 2, 307, 1122.762800
41968, 1469092.67, 4926818.93, 0.00, 2, 307, 1082.308190
41969, 1468928.29, 4926841.74, 0.00, 2, 307, 998.356213
41970, 1469086.10, 4926735.73, 0.00, 2, 307, 1135.316990
41971, 1468976.31, 4925869.04, 0.00, 2, 307, 1256.459850
41972, 1468910.08, 4925982.38, 0.00, 2, 307, 1213.038390
41973, 1468780.57, 4926385.68, 0.00, 2, 307, 1058.069700
41974, 1468678.48, 4926316.50, 0.00, 2, 307, 1085.737680
41975, 1468660.03, 4926570.51, 0.00, 2, 307, 1080.410490
41976, 1468844.00, 4926619.98, 0.00, 2, 307, 1142.756680
41977, 1468669.70, 4926459.15, 0.00, 2, 307, 1071.809000
41978, 1468868.27, 4926404.44, 0.00, 2, 307, 1182.122570
41979, 1468605.93, 4926404.52, 0.00, 2, 307, 1220.502600
41980, 1468754.00, 4926329.25, 0.00, 2, 307, 1240.508770
41981, 1468790.38, 4926493.18, 0.00, 2, 307, 1171.071920
41982, 1468737.36, 4926442.55, 0.00, 2, 307, 1198.112730
41983, 1468564.03, 4926296.94, 0.00, 2, 307, 992.164645
41984, 1468587.73, 4926244.91, 0.00, 2, 307, 997.609256
41985, 1468822.30, 4926683.60, 0.00, 2, 307, 1072.892860
41986, 1469004.48, 4926720.71, 0.00, 2, 307, 1087.321080
41987, 1469146.47, 4926127.45, 0.00, 2, 307, 1066.150990
41988, 1469423.62, 4926858.18, 0.00, 2, 307, 1167.536690
41989, 1468635.66, 4926137.73, 0.00, 2, 307, 1117.392280
41990, 1468790.97, 4926096.47, 0.00, 2, 307, 1076.180660
41991, 1468864.74, 4926471.56, 0.00, 2, 307, 991.733640
41992, 1468916.75, 4926520.76, 0.00, 2, 307, 1109.566290
41993, 1468916.61, 4926301.18, 0.00, 2, 307, 1295.787320
41994, 1468914.99, 4926375.72, 0.00, 2, 307, 1253.274240
41995, 1468983.79, 4926827.01, 0.00, 2, 307, 963.722226
41996, 1468912.49, 4926775.93, 0.00, 2, 307, 945.776099
41997, 1469140.28, 4926578.33, 0.00, 2, 307, 1099.068500
41998, 1469222.92, 4926797.35, 0.00, 2, 307, 1205.329420
41999, 1468791.46, 4926204.56, 0.00, 2, 307, 1143.610610
42000, 1468740.82, 4926127.80, 0.00, 2, 307, 1014.595390
42001, 1469032.91, 4925996.64, 0.00, 2, 307, 1193.674690
42002, 1469125.39, 4926686.70, 0.00, 2, 307, 1085.149730
42003, 1469289.16, 4926849.79, 0.00, 2, 307, 990.841718
42004, 1469050.99, 4927133.20, 0.00, 2, 307, 997.247057
42005, 1468887.51, 4926253.38, 0.00, 2, 307, 1094.092470
42006, 1469011.59, 4926346.99, 0.00, 2, 307, 1207.787630
42007, 1469009.87, 4926178.35, 0.00, 2, 307, 1039.504980
42008, 1468970.84, 4926284.65, 0.00, 2, 307, 1187.626970
42009, 1469359.60, 4926820.41, 0.00, 2, 307, 1145.987250
42010, 1469351.01, 4927085.53, 0.00, 2, 307, 1236.559400
42011, 1469224.79, 4927040.87, 0.00, 2, 307, 1225.466680
42012, 1469284.61, 4927099.61, 0.00, 2, 307, 1117.388580
42013, 1469290.67, 4926934.13, 0.00, 2, 307, 1257.850530
42014, 1469150.77, 4927061.82, 0.00, 2, 307, 1271.712510
42015, 1469417.76, 4926987.69, 0.00, 2, 307, 1179.099660
42016, 1469419.28, 4927147.43, 0.00, 2, 307, 1216.220340
42017, 1469133.94, 4927127.60, 0.00, 2, 307, 1127.367310
42018, 1468946.67, 4927038.03, 0.00, 2, 307, 1190.740070
42019, 1469012.96, 4926940.63, 0.00, 2, 307, 1132.845470
42020, 1469009.67, 4927071.87, 0.00, 2, 307, 1103.746400
42021, 1469474.87, 4927270.85, 0.00, 2, 307, 1209.899660
42022, 1469177.97, 4927255.53, 0.00, 2, 307, 1119.795830
42023, 1469274.78, 4927183.58, 0.00, 2, 307, 1074.387390
42024, 1469330.44, 4927311.45, 0.00, 2, 307, 1178.891490
42025, 1469318.94, 4927451.88, 0.00, 2, 307, 1201.190990
42026, 1469284.27, 4927553.04, 0.00, 2, 307, 1160.389600
42027, 1469198.12, 4927190.61, 0.00, 2, 307, 1019.650670
42028, 1469196.63, 4927476.42, 0.00, 2, 307, 1074.018390
42029, 1469336.22, 4927240.94, 0.00, 2, 307, 1211.678360
42030, 1469211.34, 4927322.92, 0.00, 2, 307, 1131.596570
42031, 1468897.50, 4927793.99, 0.00, 2, 307, 1139.097260
42032, 1468953.13, 4927266.37, 0.00, 2, 307, 1104.777790
42033, 1469141.09, 4927356.11, 0.00, 2, 307, 1175.081830
42034, 1469004.92, 4927414.57, 0.00, 2, 307, 1247.469210
42035, 1468931.88, 4927567.47, 0.00, 2, 307, 1170.741510
42036, 1468874.66, 4927285.18, 0.00, 2, 307, 1053.416830
42037, 1469414.32, 4927218.89, 0.00, 2, 307, 979.659874
42038, 1469389.20, 4927349.60, 0.00, 2, 307, 1129.461090
42039, 1469427.29, 4927462.01, 0.00, 2, 307, 1300.592400
42040, 1469274.50, 4927348.26, 0.00, 2, 307, 1112.468030
42041, 1469356.84, 4927667.57, 0.00, 2, 307, 1178.172740
42042, 1469380.63, 4927418.68, 0.00, 2, 307, 1268.484990
42043, 1469062.10, 4927603.60, 0.00, 2, 307, 1094.060560
42044, 1469271.58, 4927419.61, 0.00, 2, 307, 1120.828370
42045, 1468880.95, 4927867.89, 0.00, 2, 307, 1247.929630
42046, 1468795.67, 4927653.20, 0.00, 2, 307, 1215.138230
42047, 1468848.99, 4927746.67, 0.00, 2, 307, 1158.308750
42048, 1468522.65, 4927775.71, 0.00, 2, 307, 1165.642650
42049, 1468606.52, 4927618.27, 0.00, 2, 307, 1165.414630
42050, 1468631.06, 4927747.05, 0.00, 2, 307, 1246.243640
42051, 1468823.64, 4927907.41, 0.00, 2, 307, 1370.644380
42052, 1468769.27, 4927754.51, 0.00, 2, 307, 1145.729510
42053, 1468545.84, 4927527.52, 0.00, 2, 307, 1078.535760
42054, 1468886.36, 4927455.94, 0.00, 2, 307, 1213.357390
42055, 1468727.83, 4927819.12, 0.00, 2, 307, 1344.235350
42056, 1468547.70, 4927843.54, 0.00, 2, 307, 1115.264400
42057, 1468644.60, 4927342.70, 0.00, 2, 307, 1108.527130
42058, 1468607.44, 4927542.02, 0.00, 2, 307, 1010.818480
42059, 1468614.28, 4927871.54, 0.00, 2, 307, 1160.408400
42060, 1468659.03, 4927815.10, 0.00, 2, 307, 1184.221480
42061, 1469256.45, 4927763.54, 0.00, 2, 307, 1131.007940
42062, 1469290.44, 4927619.85, 0.00, 2, 307, 1355.690390
42063, 1468990.59, 4927523.84, 0.00, 2, 307, 1169.328440
42064, 1468842.52, 4927506.95, 0.00, 2, 307, 1288.141200
42065, 1469051.38, 4927536.94, 0.00, 2, 307, 1215.110510
42066, 1469003.89, 4927658.71, 0.00, 2, 307, 1218.555650
42067, 1469121.70, 4927473.32, 0.00, 2, 307, 1005.548400
42068, 1469164.04, 4927599.28, 0.00, 2, 307, 1117.624030
42069, 1468740.45, 4927697.40, 0.00, 2, 307, 1294.702950
42070, 1468865.45, 4927676.30, 0.00, 2, 307, 1105.513400
42071, 1468671.03, 4927693.96, 0.00, 2, 307, 1347.524850
42072, 1468735.83, 4927583.41, 0.00, 2, 307, 1342.345190
42073, 1468934.47, 4927635.67, 0.00, 2, 307, 1094.092170
42074, 1469008.12, 4927720.37, 0.00, 2, 307, 1023.658450
42075, 1468843.68, 4927393.06, 0.00, 2, 307, 1106.905720
42076, 1468665.41, 4927474.60, 0.00, 2, 307, 1023.222940
42077, 1468857.98, 4927556.07, 0.00, 2, 307, 1350.500240
42078, 1468737.63, 4927472.55, 0.00, 2, 307, 1022.969590
42079, 1468481.18, 4927580.71, 0.00, 2, 307, 1067.544700
42080, 1468527.00, 4927465.72, 0.00, 2, 307, 1067.627290
42081, 1469254.88, 4927844.01, 0.00, 2, 307, 1495.102950
42082, 1469080.13, 4927922.60, 0.00, 2, 307, 1212.906670
42083, 1469221.15, 4927644.29, 0.00, 2, 307, 1118.918340
42084, 1469207.60, 4927717.25, 0.00, 2, 307, 1237.774550
42085, 1468790.79, 4927601.17, 0.00, 2, 307, 1320.514290
42086, 1468765.66, 4927521.03, 0.00, 2, 307, 1083.304270
42087, 1469012.19, 4927889.96, 0.00, 2, 307, 1176.996280
42088, 1468968.02, 4927777.27, 0.00, 2, 307, 1009.746680
42089, 1469086.54, 4927745.65, 0.00, 2, 307, 952.100932
42090, 1469013.85, 4927824.71, 0.00, 2, 307, 1137.224060
42091, 1468750.01, 4925510.33, 0.00, 2, 307, 1251.288890
42092, 1468631.59, 4925490.19, 0.00, 2, 307, 1192.819490
42093, 1468549.36, 4925794.03, 0.00, 2, 307, 1360.748490
42094, 1468284.88, 4925358.67, 0.00, 2, 307, 1260.849620
42095, 1468603.03, 4925994.29, 0.00, 2, 307, 1188.440000
42096, 1468200.06, 4925981.71, 0.00, 2, 307, 1358.566180
42097, 1468643.52, 4925878.20, 0.00, 2, 307, 1142.835690
42098, 1468482.14, 4926046.86, 0.00, 2, 307, 1332.692280
42099, 1468298.31, 4926078.63, 0.00, 2, 307, 1234.216510
42100, 1468459.83, 4925982.62, 0.00, 2, 307, 1131.235750
42101, 1468113.49, 4925966.47, 0.00, 2, 307, 1281.324290
42102, 1468421.76, 4925772.76, 0.00, 2, 307, 1139.386540
42103, 1468593.93, 4925583.46, 0.00, 2, 307, 1124.181310
42104, 1468299.14, 4925599.23, 0.00, 2, 307, 1348.364580
42105, 1468388.87, 4925874.04, 0.00, 2, 307, 1216.177170
42106, 1468520.03, 4925673.35, 0.00, 2, 307, 1028.754910
42107, 1468117.35, 4925752.97, 0.00, 2, 307, 1186.298550
42108, 1468076.68, 4925880.71, 0.00, 2, 307, 1394.234620
42109, 1468343.59, 4925925.75, 0.00, 2, 307, 1140.538130
42110, 1468256.29, 4925918.72, 0.00, 2, 307, 1226.393040
42111, 1468646.91, 4925627.13, 0.00, 2, 307, 1129.548130
42112, 1468478.94, 4925555.37, 0.00, 2, 307, 1099.944720
42113, 1468666.60, 4925752.36, 0.00, 2, 307, 1023.602730
42114, 1468560.25, 4925723.13, 0.00, 2, 307, 937.929981
42115, 1468467.49, 4925876.03, 0.00, 2, 307, 1363.630310
42116, 1468441.20, 4925701.91, 0.00, 2, 307, 1095.060050
42117, 1468364.90, 4925810.40, 0.00, 2, 307, 1114.918410
42118, 1468489.71, 4925815.11, 0.00, 2, 307, 1154.121700
42119, 1468540.58, 4926052.92, 0.00, 2, 307, 1390.716370
42120, 1468503.18, 4925925.54, 0.00, 2, 307, 1433.258350
42121, 1468631.76, 4925698.68, 0.00, 2, 307, 1011.083130
42122, 1468616.85, 4925816.44, 0.00, 2, 307, 1198.848220
42123, 1471213.69, 4928445.06, 0.00, 3, 53, 1550.677460
42124, 1471336.23, 4928448.34, 0.00, 3, 53, 1571.149630
42125, 1471525.98, 4928751.88, 0.00, 3, 53, 1672.738190
42126, 1471167.28, 4928772.83, 0.00, 3, 53, 1875.196680
42127, 1471082.54, 4928292.09, 0.00, 3, 53, 1625.736570
42128, 1471158.19, 4928409.11, 0.00, 3, 53, 1562.629520
42129, 1471973.17, 4928254.77, 0.00, 3, 53, 1446.563500
42130, 1471897.59, 4928319.89, 0.00, 3, 53, 1612.204460
42131, 1471975.38, 4928489.73, 0.00, 3, 53, 1633.344740
42132, 1471774.90, 4928347.30, 0.00, 3, 53, 1650.764530
42133, 1471776.06, 4927868.24, 0.00, 3, 53, 1655.131380
42134, 1471999.04, 4927910.99, 0.00, 3, 53, 1817.951750
42135, 1472055.24, 4928025.40, 0.00, 3, 53, 1696.209830
42136, 1471784.16, 4927933.12, 0.00, 3, 53, 1420.134820
42137, 1471885.19, 4928001.02, 0.00, 3, 53, 1746.422670
42138, 1471998.11, 4927990.89, 0.00, 3, 53, 1763.184310
42139, 1471910.90, 4928193.65, 0.00, 3, 53, 1613.749610
42140, 1471743.02, 4928245.10, 0.00, 3, 53, 1403.762780
42141, 1471619.20, 4928074.20, 0.00, 3, 53, 1699.913870
42142, 1471808.07, 4928089.33, 0.00, 3, 53, 1512.621340
42143, 1471963.39, 4928106.28, 0.00, 3, 53, 1500.409580
42144, 1471951.04, 4928029.74, 0.00, 3, 53, 1580.945750
42145, 1471689.05, 4928266.92, 0.00, 3, 53, 1448.755870
42146, 1471688.52, 4928152.14, 0.00, 3, 53, 1792.026070
42147, 1471665.37, 4927939.55, 0.00, 3, 53, 1672.093100
42148, 1471744.51, 4928048.18, 0.00, 3, 53, 1544.748660
42149, 1471619.29, 4927736.84, 0.00, 3, 53, 1599.958700
42150, 1471887.64, 4927760.06, 0.00, 3, 53, 1660.641330
42151, 1471730.95, 4927976.38, 0.00, 3, 53, 1696.111880
42152, 1471843.17, 4927785.64, 0.00, 3, 53, 1574.063970
42153, 1471621.32, 4927961.78, 0.00, 3, 53, 1527.872670
42154, 1471670.62, 4927863.01, 0.00, 3, 53, 1632.716840
42155, 1471550.23, 4927909.95, 0.00, 3, 53, 1691.927500
42156, 1471632.67, 4927828.85, 0.00, 3, 53, 1485.967020
42157, 1471301.31, 4927917.63, 0.00, 3, 53, 1398.107780
42158, 1471348.54, 4927442.73, 0.00, 3, 53, 1378.119380
42159, 1471534.60, 4928002.22, 0.00, 3, 53, 1487.445220
42160, 1471434.21, 4927945.11, 0.00, 3, 53, 1400.009390
42161, 1471013.79, 4927774.80, 0.00, 3, 53, 1694.750900
42162, 1471153.09, 4927781.25, 0.00, 3, 53, 1387.575480
42163, 1471003.32, 4927843.13, 0.00, 3, 53, 1425.399720
42164, 1470949.45, 4927719.52, 0.00, 3, 53, 1750.944210
42165, 1471085.41, 4927403.16, 0.00, 3, 53, 1638.678910
42166, 1471372.52, 4927295.71, 0.00, 3, 53, 1335.095670
42167, 1470944.17, 4927606.26, 0.00, 3, 53, 1499.612710
42168, 1471077.06, 4927693.58, 0.00, 3, 53, 1524.884430
42169, 1471266.00, 4927971.88, 0.00, 3, 53, 1513.812850
