# pid, centroid x, centroid y, centroid z, field, isovalue_min, isovalue_max, field_m_sigma, field_p_sigma, misclassification
9732, 1450673.16, 4925143.40, 0.00, 782.237858, 263.930000, 765.560000, 1113.909390, 450.566330, 16.677858
9753, 1456742.89, 4918439.27, 0.00, 890.963127, 263.930000, 765.560000, 1400.081550, 381.844704, 125.403127
9759, 1460738.17, 4921247.63, 0.00, 915.818333, 263.930000, 765.560000, 1279.048710, 552.587953, 150.258333
9783, 1450589.33, 4925115.55, 0.00, 802.346883, 263.930000, 765.560000, 1071.417570, 533.276197, 36.786883
9849, 1450543.78, 4925272.66, 0.00, 815.259544, 263.930000, 765.560000, 1161.845350, 468.673734, 49.699544
9911, 1449123.29, 4918042.47, 0.00, 795.858279, 263.930000, 765.560000, 1015.422440, 576.294120, 30.298279
10450, 1450221.61, 4918970.53, 0.00, 784.742037, 263.930000, 765.560000, 1113.919570, 455.564503, 19.182037
10465, 1450147.39, 4918890.25, 0.00, 794.642297, 263.930000, 765.560000, 1133.510730, 455.773866, 29.082297
10495, 1450275.68, 4918590.51, 0.00, 772.880900, 263.930000, 765.560000, 1159.913670, 385.848134, 7.320900
10685, 1452817.39, 4927245.94, 0.00, 832.444961, 263.930000, 765.560000, 1099.722770, 565.167155, 66.884961
10927, 1456945.21, 4918718.38, 0.00, 830.406786, 263.930000, 765.560000, 1242.499580, 418.313996, 64.846786
10948, 1450621.32, 4925496.25, 0.00, 849.151210, 263.930000, 765.560000, 1204.473300, 493.829120, 83.591210
10998, 1451680.63, 4925604.32, 0.00, 838.934224, 263.930000, 765.560000, 1152.793620, 525.074823, 73.374224
11007, 1450726.75, 4925411.58, 0.00, 893.389753, 263.930000, 765.560000, 1168.938700, 617.840810, 127.829753
11008, 1450599.74, 4925408.05, 0.00, 768.759693, 263.930000, 765.560000, 1074.442040, 463.077349, 3.199693
11031, 1450801.69, 4925375.03, 0.00, 838.547625, 263.930000, 765.560000, 1238.369000, 438.726247, 72.987625
11084, 1448468.39, 4920129.24, 0.00, 851.310142, 263.930000, 765.560000, 1137.190080, 565.430208, 85.750142
11104, 1460841.59, 4921310.64, 0.00, 809.032732, 263.930000, 765.560000, 1107.300380, 510.765081, 43.472732
11190, 1448784.24, 4919482.54, 0.00, 840.121477, 263.930000, 765.560000, 1404.855380, 275.387577, 74.561477
11253, 1448608.29, 4919554.74, 0.00, 797.125547, 263.930000, 765.560000, 1127.460820, 466.790275, 31.565547
11418, 1453056.88, 4927573.83, 0.00, 870.909677, 263.930000, 765.560000, 1166.618540, 575.200813, 105.349677
11738, 1464691.31, 4927343.11, 0.00, 819.562053, 263.930000, 765.560000, 1189.166730, 449.957380, 54.002053
11775, 1464461.19, 4927122.16, 0.00, 850.600538, 263.930000, 765.560000, 1366.773110, 334.427967, 85.040538
11776, 1464342.77, 4926824.48, 0.00, 834.020325, 263.930000, 765.560000, 1157.791550, 510.249097, 68.460325
11793, 1454911.01, 4927834.04, 0.00, 775.938563, 263.930000, 765.560000, 1215.157930, 336.719198, 10.378563
11794, 1455000.95, 4927727.47, 0.00, 810.813056, 263.930000, 765.560000, 1169.471120, 452.154990, 45.253056
11812, 1451543.89, 4925637.71, 0.00, 850.660356, 263.930000, 765.560000, 1143.750260, 557.570452, 85.100356
11894, 1452014.81, 4925855.22, 0.00, 772.836736, 263.930000, 765.560000, 986.930546, 558.742927, 7.276736
11934, 1464399.65, 4927547.39, 0.00, 848.271428, 263.930000, 765.560000, 1247.807520, 448.735339, 82.711428
11936, 1464327.16, 4927620.87, 0.00, 786.590965, 263.930000, 765.560000, 1112.189560, 460.992373, 21.030965
12017, 1451281.44, 4925679.97, 0.00, 769.026609, 263.930000, 765.560000, 1076.161620, 461.891597, 3.466609
12018, 1451395.75, 4925656.86, 0.00, 777.558389, 263.930000, 765.560000, 1093.631710, 461.485067, 11.998389
12189, 1448635.63, 4919961.27, 0.00, 847.657565, 263.930000, 765.560000, 1117.824020, 577.491107, 82.097565
12195, 1448441.14, 4920087.45, 0.00, 935.334644, 263.930000, 765.560000, 1460.871830, 409.797463, 169.774644
12211, 1449546.30, 4917956.67, 0.00, 803.364982, 263.930000, 765.560000, 1053.972330, 552.757637, 37.804982
12290, 1449223.25, 4919737.93, 0.00, 884.149127, 263.930000, 765.560000, 1319.005680, 449.292577, 118.589127
12294, 1449153.00, 4919605.82, 0.00, 829.336144, 263.930000, 765.560000, 1075.642340, 583.029946, 63.776144
12296, 1448970.32, 4920167.26, 0.00, 840.509644, 263.930000, 765.560000, 1186.369440, 494.649853, 74.949644
12301, 1449028.22, 4919854.52, 0.00, 769.849122, 263.930000, 765.560000, 1024.742560, 514.955683, 4.289122
12305, 1448857.47, 4920104.74, 0.00, 771.113909, 263.930000, 765.560000, 1103.442140, 438.785674, 5.553909
12306, 1448757.38, 4919981.10, 0.00, 837.783778, 263.930000, 765.560000, 1213.706950, 461.860611, 72.223778
12316, 1450443.27, 4924044.64, 0.00, 784.450361, 263.930000, 765.560000, 1133.867970, 435.032748, 18.890361
12318, 1450620.76, 4924043.62, 0.00, 772.379524, 263.930000, 765.560000, 1073.402860, 471.356191, 6.819524
12328, 1451153.10, 4925580.32, 0.00, 809.249520, 263.930000, 765.560000, 1264.420390, 354.078647, 43.689520
12331, 1450939.87, 4924995.73, 0.00, 778.449921, 263.930000, 765.560000, 1104.576040, 452.323806, 12.889921
12342, 1451309.60, 4925524.57, 0.00, 797.192121, 263.930000, 765.560000, 1047.527250, 546.856993, 31.632121
12343, 1451186.38, 4925208.57, 0.00, 770.662418, 263.930000, 765.560000, 1051.698240, 489.626594, 5.102418
12347, 1451149.44, 4925130.77, 0.00, 896.365983, 263.930000, 765.560000, 1371.059690, 421.672278, 130.805983
12409, 1449486.71, 4919223.64, 0.00, 767.912150, 263.930000, 765.560000, 1178.160870, 357.663434, 2.352150
12425, 1450051.23, 4919611.46, 0.00, 771.254655, 263.930000, 765.560000, 1039.271470, 503.237840, 5.694655
12556, 1462769.39, 4921354.24, 0.00, 765.787098, 263.930000, 765.560000, 1087.163020, 444.411172, 0.227098
12557, 1462614.37, 4921163.77, 0.00, 868.035410, 263.930000, 765.560000, 1282.667980, 453.402843, 102.475410
12559, 1462485.56, 4921209.14, 0.00, 804.611850, 263.930000, 765.560000, 1243.493900, 365.729797, 39.051850
12795, 1455241.34, 4927415.61, 0.00, 894.443619, 263.930000, 765.560000, 1259.437950, 529.449286, 128.883619
12824, 1460052.35, 4921253.22, 0.00, 821.371429, 263.930000, 765.560000, 1090.199520, 552.543342, 55.811429
12827, 1460084.58, 4921189.83, 0.00, 781.054586, 263.930000, 765.560000, 1131.448790, 430.660386, 15.494586
12831, 1460886.19, 4921209.99, 0.00, 822.656746, 263.930000, 765.560000, 1339.716650, 305.596842, 57.096746
13010, 1456272.60, 4918376.75, 0.00, 791.043031, 263.930000, 765.560000, 1189.766400, 392.319659, 25.483031
13022, 1455826.66, 4917365.01, 0.00, 767.294834, 263.930000, 765.560000, 1109.418650, 425.171019, 1.734834
13211, 1453045.88, 4927077.35, 0.00, 866.002193, 263.930000, 765.560000, 1454.953920, 277.050463, 100.442193
13217, 1453773.57, 4927444.64, 0.00, 818.161269, 263.930000, 765.560000, 1079.753120, 556.569416, 52.601269
13367, 1462097.22, 4922105.02, 0.00, 816.905249, 263.930000, 765.560000, 1150.962300, 482.848200, 51.345249
13807, 1451692.19, 4925977.98, 0.00, 803.108670, 263.930000, 765.560000, 1067.084880, 539.132458, 37.548670
13827, 1464242.49, 4927678.52, 0.00, 778.264953, 263.930000, 765.560000, 1086.904340, 469.625563, 12.704953
13828, 1464380.96, 4927686.93, 0.00, 767.057333, 263.930000, 765.560000, 1013.417570, 520.697095, 1.497333
13833, 1464576.75, 4927485.17, 0.00, 877.104224, 263.930000, 765.560000, 1289.794880, 464.413569, 111.544224
13836, 1464510.87, 4927168.36, 0.00, 820.818396, 263.930000, 765.560000, 1078.111010, 563.525779, 55.258396
13847, 1464084.03, 4927506.04, 0.00, 778.821075, 263.930000, 765.560000, 1124.583430, 433.058722, 13.261075
13851, 1464250.44, 4927622.86, 0.00, 778.411515, 263.930000, 765.560000, 1141.669900, 415.153126, 12.851515
13855, 1464012.74, 4927225.65, 0.00, 859.201729, 263.930000, 765.560000, 1182.051050, 536.352409, 93.641729
13856, 1464189.72, 4927145.72, 0.00, 797.177040, 263.930000, 765.560000, 1043.422940, 550.931136, 31.617040
13857, 1464082.10, 4927430.63, 0.00, 775.162419, 263.930000, 765.560000, 1000.091620, 550.233216, 9.602419
13861, 1464237.12, 4927297.07, 0.00, 803.982654, 263.930000, 765.560000, 1131.003320, 476.961990, 38.422654
13862, 1464136.51, 4927229.69, 0.00, 875.231818, 263.930000, 765.560000, 1354.039770, 396.423863, 109.671818
14211, 1449453.99, 4919532.71, 0.00, 829.943878, 263.930000, 765.560000, 1114.424940, 545.462814, 64.383878
14212, 1449343.31, 4919756.96, 0.00, 773.894949, 263.930000, 765.560000, 1055.594680, 492.195214, 8.334949
14214, 1449462.11, 4919696.16, 0.00, 918.489640, 263.930000, 765.560000, 1304.917470, 532.061810, 152.929640
14216, 1449241.54, 4919678.86, 0.00, 845.220185, 263.930000, 765.560000, 1173.605340, 516.835035, 79.660185
14228, 1450472.74, 4923902.16, 0.00, 773.313049, 263.930000, 765.560000, 997.918121, 548.707977, 7.753049
14231, 1450500.67, 4924017.86, 0.00, 770.701759, 263.930000, 765.560000, 1046.109300, 495.294220, 5.141759
14233, 1450572.65, 4924068.12, 0.00, 803.942954, 263.930000, 765.560000, 1086.001250, 521.884656, 38.382954
14234, 1450569.74, 4924136.09, 0.00, 818.241181, 263.930000, 765.560000, 1058.693780, 577.788584, 52.681181
14236, 1450207.72, 4924243.35, 0.00, 773.792157, 263.930000, 765.560000, 1117.257560, 430.326748, 8.232157
14242, 1450361.83, 4924449.34, 0.00, 817.602191, 263.930000, 765.560000, 1182.588300, 452.616082, 52.042191
14243, 1450425.56, 4924316.46, 0.00, 842.341006, 263.930000, 765.560000, 1113.923420, 570.758595, 76.781006
14248, 1450305.89, 4924300.01, 0.00, 809.857624, 263.930000, 765.560000, 1113.956850, 505.758397, 44.297624
14249, 1450665.83, 4923944.73, 0.00, 837.680740, 263.930000, 765.560000, 1345.407060, 329.954423, 72.120740
14250, 1450873.03, 4924105.39, 0.00, 781.801188, 263.930000, 765.560000, 1100.284680, 463.317701, 16.241188
14256, 1450909.08, 4925036.94, 0.00, 778.148900, 263.930000, 765.560000, 1136.721880, 419.575925, 12.588900
14259, 1451165.39, 4925281.42, 0.00, 791.754196, 263.930000, 765.560000, 1112.655870, 470.852519, 26.194196
14509, 1452673.43, 4926019.23, 0.00, 823.367946, 263.930000, 765.560000, 1118.088040, 528.647849, 57.807946
14524, 1462864.20, 4921349.07, 0.00, 783.491352, 263.930000, 765.560000, 1140.709090, 426.273613, 17.931352
14526, 1462715.18, 4921326.93, 0.00, 806.446641, 263.930000, 765.560000, 1050.508600, 562.384680, 40.886641
14532, 1462561.92, 4921595.78, 0.00, 850.931265, 263.930000, 765.560000, 1136.890150, 564.972384, 85.371265
14537, 1462594.01, 4921325.98, 0.00, 784.854271, 263.930000, 765.560000, 1120.198150, 449.510389, 19.294271
14542, 1462690.19, 4921385.70, 0.00, 840.522488, 263.930000, 765.560000, 1187.656360, 493.388620, 74.962488
14546, 1462407.28, 4921537.09, 0.00, 787.245568, 263.930000, 765.560000, 1079.970170, 494.520968, 21.685568
14549, 1462527.03, 4921509.97, 0.00, 796.900304, 263.930000, 765.560000, 1136.958580, 456.842033, 31.340304
14550, 1462561.48, 4921454.51, 0.00, 805.744167, 263.930000, 765.560000, 1085.265950, 526.222381, 40.184167
14655, 1460273.96, 4921414.77, 0.00, 796.583600, 263.930000, 765.560000, 1198.693550, 394.473653, 31.023600
14656, 1460231.95, 4921301.19, 0.00, 798.557315, 263.930000, 765.560000, 1245.123310, 351.991320, 32.997315
14658, 1460899.09, 4921288.88, 0.00, 894.111128, 263.930000, 765.560000, 1307.017390, 481.204870, 128.551128
14660, 1460573.96, 4921650.25, 0.00, 804.712587, 263.930000, 765.560000, 1153.608320, 455.816852, 39.152587
14735, 1456571.34, 4918742.44, 0.00, 888.559254, 263.930000, 765.560000, 1407.941290, 369.177218, 122.999254
14752, 1462198.77, 4927918.96, 0.00, 768.531111, 263.930000, 765.560000, 1036.149760, 500.912463, 2.971111
14760, 1462297.04, 4927858.05, 0.00, 808.060128, 263.930000, 765.560000, 1129.512490, 486.607764, 42.500128
15207, 1455303.02, 4927794.59, 0.00, 1013.149890, 263.930000, 765.560000, 1612.847360, 413.452426, 247.589890
15208, 1455279.16, 4927814.58, 0.00, 826.030098, 263.930000, 765.560000, 1188.932140, 463.128061, 60.470098
15209, 1455192.44, 4927690.59, 0.00, 987.740064, 263.930000, 765.560000, 1337.925160, 637.554964, 222.180064
15210, 1455087.07, 4927780.95, 0.00, 884.498738, 263.930000, 765.560000, 1402.753750, 366.243725, 118.938738
15212, 1455116.27, 4927804.64, 0.00, 844.158743, 263.930000, 765.560000, 1168.340780, 519.976708, 78.598743
15279, 1453164.97, 4928458.99, 0.00, 769.451279, 263.930000, 765.560000, 1175.179080, 363.723480, 3.891279
15283, 1464333.18, 4927558.83, 0.00, 773.024645, 263.930000, 765.560000, 1131.400290, 414.649001, 7.464645
15284, 1464461.72, 4927450.39, 0.00, 803.730105, 263.930000, 765.560000, 1014.310630, 593.149581, 38.170105
15289, 1464541.39, 4926502.00, 0.00, 781.622738, 263.930000, 765.560000, 1017.943150, 545.302330, 16.062738
15294, 1464311.94, 4926682.37, 0.00, 769.306929, 263.930000, 765.560000, 1078.548500, 460.065356, 3.746929
15299, 1464271.32, 4926930.49, 0.00, 808.027767, 263.930000, 765.560000, 1272.746430, 343.309099, 42.467767
15300, 1464200.28, 4926730.14, 0.00, 797.382695, 263.930000, 765.560000, 999.585129, 595.180262, 31.822695
15309, 1464079.46, 4927005.86, 0.00, 812.028483, 263.930000, 765.560000, 1212.045960, 412.011003, 46.468483
15310, 1464218.61, 4926831.49, 0.00, 775.445874, 263.930000, 765.560000, 1053.462260, 497.429486, 9.885874
15550, 1449282.92, 4919781.25, 0.00, 853.827971, 263.930000, 765.560000, 1376.616220, 331.039720, 88.267971
15551, 1449466.77, 4919763.03, 0.00, 799.107216, 263.930000, 765.560000, 1103.255380, 494.959055, 33.547216
15555, 1449402.97, 4919786.95, 0.00, 772.708570, 263.930000, 765.560000, 1089.329500, 456.087636, 7.148570
15576, 1450546.00, 4923364.82, 0.00, 829.031994, 263.930000, 765.560000, 1212.109650, 445.954336, 63.471994
15591, 1450675.27, 4924177.77, 0.00, 788.795683, 263.930000, 765.560000, 1188.371900, 389.219464, 23.235683
15592, 1450811.71, 4924083.98, 0.00, 843.355496, 263.930000, 765.560000, 1171.148850, 515.562141, 77.795496
15594, 1450765.45, 4924465.72, 0.00, 773.278688, 263.930000, 765.560000, 1203.135270, 343.422106, 7.718688
15597, 1450980.36, 4924555.17, 0.00, 846.920325, 263.930000, 765.560000, 1279.309440, 414.531205, 81.360325
15598, 1450870.73, 4924661.59, 0.00, 871.840454, 263.930000, 765.560000, 1227.311790, 516.369116, 106.280454
15603, 1450936.67, 4924355.85, 0.00, 776.543259, 263.930000, 765.560000, 1100.960710, 452.125810, 10.983259
15604, 1450883.97, 4924470.78, 0.00, 822.959466, 263.930000, 765.560000, 1343.842770, 302.076164, 57.399466
15607, 1451015.94, 4924506.10, 0.00, 908.882912, 263.930000, 765.560000, 1344.182660, 473.583165, 143.322912
15609, 1450715.62, 4924660.92, 0.00, 800.715274, 263.930000, 765.560000, 1149.011430, 452.419118, 35.155274
15610, 1450738.42, 4924530.02, 0.00, 850.224139, 263.930000, 765.560000, 1309.049480, 391.398799, 84.664139
15611, 1450647.01, 4924608.95, 0.00, 882.877701, 263.930000, 765.560000, 1347.361700, 418.393700, 117.317701
15612, 1450590.21, 4924640.69, 0.00, 929.963580, 263.930000, 765.560000, 1214.961260, 644.965902, 164.403580
15613, 1450625.01, 4924492.90, 0.00, 771.511449, 263.930000, 765.560000, 1080.423780, 462.599124, 5.951449
15614, 1450561.62, 4924504.33, 0.00, 794.195575, 263.930000, 765.560000, 1322.951940, 265.439205, 28.635575
15615, 1450803.61, 4924670.90, 0.00, 962.563836, 263.930000, 765.560000, 1443.457260, 481.670412, 197.003836
15616, 1450862.36, 4924592.30, 0.00, 937.503194, 263.930000, 765.560000, 1455.805360, 419.201028, 171.943194
15617, 1451132.11, 4924514.12, 0.00, 916.945584, 263.930000, 765.560000, 1202.501410, 631.389762, 151.385584
15619, 1450951.77, 4924412.26, 0.00, 850.755997, 263.930000, 765.560000, 1214.179470, 487.332521, 85.195997
15620, 1451072.15, 4924490.30, 0.00, 773.057837, 263.930000, 765.560000, 1125.740480, 420.375197, 7.497837
15622, 1451409.22, 4924476.69, 0.00, 808.993253, 263.930000, 765.560000, 1064.249550, 553.736953, 43.433253
15624, 1451015.39, 4924634.56, 0.00, 837.371210, 263.930000, 765.560000, 1289.732820, 385.009599, 71.811210
15625, 1451092.91, 4924359.80, 0.00, 770.861072, 263.930000, 765.560000, 1200.679150, 341.042999, 5.301072
15628, 1450934.47, 4924859.14, 0.00, 795.465939, 263.930000, 765.560000, 1134.180650, 456.751230, 29.905939
15633, 1451076.31, 4924641.15, 0.00, 805.026348, 263.930000, 765.560000, 1112.621680, 497.431020, 39.466348
15634, 1451131.50, 4924585.34, 0.00, 810.843739, 263.930000, 765.560000, 1138.212250, 483.475224, 45.283739
15642, 1450454.29, 4924369.82, 0.00, 980.499764, 263.930000, 765.560000, 1542.370770, 418.628753, 214.939764
15645, 1450257.80, 4924654.69, 0.00, 898.676285, 263.930000, 765.560000, 1315.520260, 481.832307, 133.116285
15646, 1450358.35, 4924572.41, 0.00, 866.029740, 263.930000, 765.560000, 1189.868890, 542.190585, 100.469740
15651, 1451206.91, 4924861.51, 0.00, 813.835463, 263.930000, 765.560000, 1147.806340, 479.864588, 48.275463
15652, 1451331.80, 4925018.79, 0.00, 839.488917, 263.930000, 765.560000, 1256.463230, 422.514601, 73.928917
15653, 1451046.74, 4925061.61, 0.00, 802.418616, 263.930000, 765.560000, 1197.146360, 407.690874, 36.858616
15940, 1455257.80, 4916708.52, 0.00, 783.009208, 263.930000, 765.560000, 1093.664960, 472.353458, 17.449208
16044, 1460849.56, 4921494.23, 0.00, 795.684541, 263.930000, 765.560000, 1188.713940, 402.655142, 30.124541
16129, 1456495.49, 4918460.95, 0.00, 768.621825, 263.930000, 765.560000, 1117.359340, 419.884311, 3.061825
16130, 1456636.96, 4918625.56, 0.00, 804.023500, 263.930000, 765.560000, 1069.060160, 538.986841, 38.463500
16133, 1456586.31, 4918464.31, 0.00, 794.743249, 263.930000, 765.560000, 1123.072720, 466.413783, 29.183249
16138, 1456334.50, 4918493.15, 0.00, 825.101284, 263.930000, 765.560000, 1086.561980, 563.640587, 59.541284
16143, 1456256.98, 4918601.17, 0.00, 776.653967, 263.930000, 765.560000, 1081.179710, 472.128219, 11.093967
16153, 1456205.82, 4918477.06, 0.00, 766.610779, 263.930000, 765.560000, 1074.326710, 458.894851, 1.050779
16157, 1456328.82, 4918756.33, 0.00, 790.813324, 263.930000, 765.560000, 1080.058690, 501.567961, 25.253324
16161, 1456532.48, 4918814.78, 0.00, 779.417020, 263.930000, 765.560000, 1182.950120, 375.883915, 13.857020
16283, 1452815.07, 4926887.66, 0.00, 774.515871, 263.930000, 765.560000, 1055.859940, 493.171803, 8.955871
16450, 1462939.37, 4922450.86, 0.00, 786.456656, 263.930000, 765.560000, 1144.432500, 428.480810, 20.896656
16463, 1463053.14, 4922452.15, 0.00, 900.773175, 263.930000, 765.560000, 1410.157850, 391.388500, 135.213175
16484, 1463007.74, 4922421.71, 0.00, 870.041073, 263.930000, 765.560000, 1170.710340, 569.371807, 104.481073
16686, 1453570.51, 4928141.17, 0.00, 790.547365, 263.930000, 765.560000, 1080.852250, 500.242477, 24.987365
16711, 1464395.22, 4926494.01, 0.00, 881.998231, 263.930000, 765.560000, 1200.165510, 563.830956, 116.438231
16721, 1464342.51, 4926764.79, 0.00, 770.165311, 263.930000, 765.560000, 980.785663, 559.544960, 4.605311
16722, 1464275.29, 4926727.79, 0.00, 820.077163, 263.930000, 765.560000, 1053.851780, 586.302549, 54.517163
16724, 1464422.56, 4926549.21, 0.00, 780.041969, 263.930000, 765.560000, 1029.299690, 530.784246, 14.481969
16728, 1464486.56, 4926408.57, 0.00, 818.854632, 263.930000, 765.560000, 1123.598510, 514.110753, 53.294632
16730, 1464512.30, 4926175.66, 0.00, 810.748813, 263.930000, 765.560000, 1158.014180, 463.483447, 45.188813
16904, 1450554.69, 4923487.17, 0.00, 918.120920, 263.930000, 765.560000, 1368.490920, 467.750916, 152.560920
16925, 1450875.45, 4923951.36, 0.00, 858.593201, 263.930000, 765.560000, 1278.000210, 439.186191, 93.033201
16926, 1450948.73, 4924071.44, 0.00, 882.203830, 263.930000, 765.560000, 1438.494320, 325.913338, 116.643830
16929, 1450897.91, 4923646.12, 0.00, 882.700879, 263.930000, 765.560000, 1120.927050, 644.474710, 117.140879
16935, 1451580.30, 4924360.49, 0.00, 861.115711, 263.930000, 765.560000, 1228.806840, 493.424587, 95.555711
16936, 1451320.54, 4924571.77, 0.00, 812.555241, 263.930000, 765.560000, 1219.879510, 405.230973, 46.995241
16938, 1450404.03, 4924655.48, 0.00, 772.693618, 263.930000, 765.560000, 1065.721840, 479.665401, 7.133618
16939, 1450547.29, 4924661.70, 0.00, 816.767036, 263.930000, 765.560000, 1085.175090, 548.358984, 51.207036
16941, 1450224.49, 4924416.62, 0.00, 837.346049, 263.930000, 765.560000, 1149.381420, 525.310681, 71.786049
16942, 1450369.53, 4924391.18, 0.00, 891.249428, 263.930000, 765.560000, 1292.438210, 490.060647, 125.689428
16947, 1450586.38, 4923628.38, 0.00, 842.988183, 263.930000, 765.560000, 1072.264760, 613.711603, 77.428183
16948, 1450647.23, 4923610.12, 0.00, 857.619909, 263.930000, 765.560000, 1054.230440, 661.009375, 92.059909
16950, 1451172.68, 4924906.49, 0.00, 849.682999, 263.930000, 765.560000, 1162.934270, 536.431732, 84.122999
16954, 1451423.11, 4924986.32, 0.00, 812.718328, 263.930000, 765.560000, 1141.291620, 484.145033, 47.158328
16960, 1450501.61, 4921359.78, 0.00, 792.338918, 263.930000, 765.560000, 1122.559830, 462.118008, 26.778918
17082, 1462905.36, 4921530.92, 0.00, 784.493526, 263.930000, 765.560000, 1170.038450, 398.948597, 18.933526
17203, 1456655.74, 4918847.86, 0.00, 788.702535, 263.930000, 765.560000, 1172.594610, 404.810462, 23.142535
17204, 1456476.72, 4918786.50, 0.00, 775.007627, 263.930000, 765.560000, 982.034630, 567.980623, 9.447627
17279, 1462210.30, 4927795.94, 0.00, 798.839853, 263.930000, 765.560000, 1143.916630, 453.763070, 33.279853
17285, 1462229.05, 4927863.87, 0.00, 780.487101, 263.930000, 765.560000, 1122.043540, 438.930664, 14.927101
17287, 1462408.84, 4927549.20, 0.00, 784.213875, 263.930000, 765.560000, 1228.638040, 339.789710, 18.653875
17371, 1453576.01, 4926591.44, 0.00, 768.946021, 263.930000, 765.560000, 1056.671170, 481.220876, 3.386021
17459, 1463302.37, 4922529.28, 0.00, 858.064892, 263.930000, 765.560000, 1109.991860, 606.137925, 92.504892
17464, 1462161.72, 4922942.23, 0.00, 882.411296, 263.930000, 765.560000, 1240.936550, 523.886045, 116.851296
17489, 1463118.31, 4921545.18, 0.00, 838.900530, 263.930000, 765.560000, 1220.077820, 457.723237, 73.340530
17490, 1463053.76, 4921811.91, 0.00, 778.226849, 263.930000, 765.560000, 1150.756450, 405.697247, 12.666849
17492, 1463056.21, 4921644.68, 0.00, 801.417815, 263.930000, 765.560000, 1097.246200, 505.589431, 35.857815
17495, 1463020.90, 4921461.61, 0.00, 779.724716, 263.930000, 765.560000, 1122.426450, 437.022984, 14.164716
17496, 1463013.99, 4921522.28, 0.00, 774.671274, 263.930000, 765.560000, 1079.584580, 469.757972, 9.111274
17770, 1453396.66, 4927942.76, 0.00, 836.231010, 263.930000, 765.560000, 1219.388790, 453.073232, 70.671010
17791, 1464510.57, 4926552.65, 0.00, 859.778362, 263.930000, 765.560000, 1179.240010, 540.316714, 94.218362
17793, 1464611.99, 4926482.80, 0.00, 831.549285, 263.930000, 765.560000, 1051.249930, 611.848645, 65.989285
17794, 1464462.32, 4926464.84, 0.00, 767.751695, 263.930000, 765.560000, 1000.287420, 535.215965, 2.191695
17797, 1464055.00, 4927256.61, 0.00, 937.657935, 263.930000, 765.560000, 1414.208770, 461.107100, 172.097935
17798, 1464029.33, 4927141.47, 0.00, 779.996619, 263.930000, 765.560000, 1198.968980, 361.024253, 14.436619
17799, 1463970.42, 4927492.31, 0.00, 829.105318, 263.930000, 765.560000, 1229.155890, 429.054743, 63.545318
17810, 1464077.67, 4927121.31, 0.00, 800.833845, 263.930000, 765.560000, 1174.199480, 427.468211, 35.273845
17811, 1463989.05, 4926950.13, 0.00, 772.965800, 263.930000, 765.560000, 1105.441680, 440.489918, 7.405800
17913, 1460101.63, 4921505.34, 0.00, 803.046077, 263.930000, 765.560000, 1164.025100, 442.067049, 37.486077
17925, 1459511.10, 4922069.45, 0.00, 792.077479, 263.930000, 765.560000, 1106.980620, 477.174337, 26.517479
17936, 1460049.36, 4921396.39, 0.00, 805.810393, 263.930000, 765.560000, 1033.166320, 578.454464, 40.250393
17942, 1460346.52, 4921508.99, 0.00, 775.491098, 263.930000, 765.560000, 999.066303, 551.915893, 9.931098
17943, 1460057.55, 4921471.10, 0.00, 809.514583, 263.930000, 765.560000, 1109.375700, 509.653465, 43.954583
18170, 1459437.64, 4922070.20, 0.00, 896.230931, 263.930000, 765.560000, 1385.578710, 406.883149, 130.670931
18204, 1451009.11, 4924178.38, 0.00, 900.375213, 263.930000, 765.560000, 1363.312770, 437.437653, 134.815213
18205, 1451039.49, 4923970.11, 0.00, 808.184183, 263.930000, 765.560000, 1149.144680, 467.223684, 42.624183
18206, 1451023.83, 4924118.50, 0.00, 914.104433, 263.930000, 765.560000, 1285.227750, 542.981118, 148.544433
18208, 1451057.65, 4924421.24, 0.00, 850.334408, 263.930000, 765.560000, 1134.576770, 566.092049, 84.774408
18209, 1451001.44, 4924437.04, 0.00, 825.350896, 263.930000, 765.560000, 1186.498190, 464.203602, 59.790896
18210, 1451074.21, 4924231.94, 0.00, 837.428270, 263.930000, 765.560000, 1194.276730, 480.579813, 71.868270
18211, 1451131.27, 4924220.79, 0.00, 788.351425, 263.930000, 765.560000, 1017.697110, 559.005735, 22.791425
18219, 1451138.94, 4924146.97, 0.00, 782.916416, 263.930000, 765.560000, 1064.539160, 501.293676, 17.356416
18222, 1451359.70, 4924414.40, 0.00, 789.946765, 263.930000, 765.560000, 1111.461640, 468.431894, 24.386765
18235, 1451185.72, 4924258.56, 0.00, 896.953592, 263.930000, 765.560000, 1302.235600, 491.671584, 131.393592
18236, 1451306.46, 4924287.06, 0.00, 793.404228, 263.930000, 765.560000, 1083.775280, 503.033173, 27.844228
18239, 1451880.47, 4924660.00, 0.00, 784.574725, 263.930000, 765.560000, 1166.733200, 402.416249, 19.014725
18248, 1450698.07, 4923892.09, 0.00, 789.449234, 263.930000, 765.560000, 1112.491210, 466.407262, 23.889234
18254, 1450051.23, 4922334.99, 0.00, 775.916062, 263.930000, 765.560000, 1075.784080, 476.048039, 10.356062
18259, 1449957.89, 4922450.52, 0.00, 811.492656, 263.930000, 765.560000, 1097.905210, 525.080099, 45.932656
18349, 1453025.88, 4926248.99, 0.00, 766.977935, 263.930000, 765.560000, 1002.308460, 531.647415, 1.417935
